accepted,arrival_idx,avg_conv_prob,chosen_pv_id,inventory_after,inventory_before,offer_made,phase,pv_weight,qty_requested,qty_sold,remaining_arrivals,resource_constraint,revenue_inc,t
0,7,0.0,,326.0,326.0,0,oracle,,1,0,1274,0.12990580847723704,0.0,375
0,0,0.0,,326.0,326.0,0,oracle,,1,0,1266,0.1287519747235387,0.0,376
0,1,0.0,,326.0,326.0,0,oracle,,2,0,1266,0.1287519747235387,0.0,376
0,2,0.0,,326.0,326.0,0,oracle,,2,0,1266,0.1287519747235387,0.0,376
0,3,0.0,,326.0,326.0,0,oracle,,5,0,1266,0.1287519747235387,0.0,376
0,4,0.0,,326.0,326.0,0,oracle,,3,0,1266,0.1287519747235387,0.0,376
0,5,0.0,,326.0,326.0,0,oracle,,4,0,1266,0.1287519747235387,0.0,376
0,6,0.0,,326.0,326.0,0,oracle,,2,0,1266,0.1287519747235387,0.0,376
0,0,0.0,,326.0,326.0,0,oracle,,3,0,1259,0.12946783161239078,0.0,377
0,1,0.0,,326.0,326.0,0,oracle,,2,0,1259,0.12946783161239078,0.0,377
0,2,0.0,,326.0,326.0,0,oracle,,5,0,1259,0.12946783161239078,0.0,377
0,3,0.0,,326.0,326.0,0,oracle,,2,0,1259,0.12946783161239078,0.0,377
0,4,0.0,,326.0,326.0,0,oracle,,2,0,1259,0.12946783161239078,0.0,377
0,5,0.0,,326.0,326.0,0,oracle,,3,0,1259,0.12946783161239078,0.0,377
0,6,0.0,,326.0,326.0,0,oracle,,1,0,1259,0.12946783161239078,0.0,377
0,7,0.0,,326.0,326.0,0,oracle,,1,0,1259,0.12946783161239078,0.0,377
0,8,0.0,,326.0,326.0,0,oracle,,3,0,1259,0.12946783161239078,0.0,377
0,9,0.0,,326.0,326.0,0,oracle,,2,0,1259,0.12946783161239078,0.0,377
0,10,0.0,,326.0,326.0,0,oracle,,1,0,1259,0.12946783161239078,0.0,377
0,11,0.0,,326.0,326.0,0,oracle,,2,0,1259,0.12946783161239078,0.0,377
0,0,0.0,,326.0,326.0,0,oracle,,2,0,1247,0.13071371291098638,0.0,378
0,1,0.0,,326.0,326.0,0,oracle,,7,0,1247,0.13071371291098638,0.0,378
0,2,0.0,,326.0,326.0,0,oracle,,1,0,1247,0.13071371291098638,0.0,378
0,3,0.0,,326.0,326.0,0,oracle,,4,0,1247,0.13071371291098638,0.0,378
0,4,0.0,,326.0,326.0,0,oracle,,3,0,1247,0.13071371291098638,0.0,378
0,5,0.0,,326.0,326.0,0,oracle,,5,0,1247,0.13071371291098638,0.0,378
0,6,0.0,,326.0,326.0,0,oracle,,2,0,1247,0.13071371291098638,0.0,378
0,7,0.0,,326.0,326.0,0,oracle,,1,0,1247,0.13071371291098638,0.0,378
0,8,0.0,,326.0,326.0,0,oracle,,3,0,1247,0.13071371291098638,0.0,378
0,9,0.0,,326.0,326.0,0,oracle,,4,0,1247,0.13071371291098638,0.0,378
0,10,0.0,,326.0,326.0,0,oracle,,4,0,1247,0.13071371291098638,0.0,378
0,11,0.0,,326.0,326.0,0,oracle,,2,0,1247,0.13071371291098638,0.0,378
0,0,0.0,,326.0,326.0,0,oracle,,2,0,1235,0.1319838056680162,0.0,379
0,1,0.0,,326.0,326.0,0,oracle,,1,0,1235,0.1319838056680162,0.0,379
0,2,0.0,,326.0,326.0,0,oracle,,3,0,1235,0.1319838056680162,0.0,379
1,3,0.29999999999999993,2,321.0,326.0,1,oracle,0.062849431,4,4,1235,0.1319838056680162,14400.0,379
0,4,0.29999999999999993,2,321.0,321.0,1,oracle,0.062849431,1,0,1235,0.1319838056680162,0.0,379
0,5,0.0,,321.0,321.0,0,oracle,,4,0,1235,0.1319838056680162,0.0,379
0,6,0.0,,321.0,321.0,0,oracle,,1,0,1235,0.1319838056680162,0.0,379
0,7,0.0,,321.0,321.0,0,oracle,,2,0,1235,0.1319838056680162,0.0,379
0,8,0.0,,321.0,321.0,0,oracle,,3,0,1235,0.1319838056680162,0.0,379
0,9,0.0,,321.0,321.0,0,oracle,,1,0,1235,0.1319838056680162,0.0,379
0,10,0.0,,321.0,321.0,0,oracle,,4,0,1235,0.1319838056680162,0.0,379
0,0,0.0,,321.0,321.0,0,oracle,,6,0,1224,0.13112745098039216,0.0,380
0,1,0.0,,321.0,321.0,0,oracle,,2,0,1224,0.13112745098039216,0.0,380
0,2,0.0,,321.0,321.0,0,oracle,,3,0,1224,0.13112745098039216,0.0,380
0,3,0.0,,321.0,321.0,0,oracle,,1,0,1224,0.13112745098039216,0.0,380
0,4,0.0,,321.0,321.0,0,oracle,,2,0,1224,0.13112745098039216,0.0,380
0,5,0.0,,321.0,321.0,0,oracle,,1,0,1224,0.13112745098039216,0.0,380
0,6,0.0,,321.0,321.0,0,oracle,,1,0,1224,0.13112745098039216,0.0,380
0,7,0.0,,321.0,321.0,0,oracle,,2,0,1224,0.13112745098039216,0.0,380
0,0,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,1,0.0,,321.0,321.0,0,oracle,,2,0,1216,0.13199013157894737,0.0,381
0,2,0.0,,321.0,321.0,0,oracle,,3,0,1216,0.13199013157894737,0.0,381
0,3,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,4,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,5,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,6,0.0,,321.0,321.0,0,oracle,,5,0,1216,0.13199013157894737,0.0,381
0,7,0.0,,321.0,321.0,0,oracle,,4,0,1216,0.13199013157894737,0.0,381
0,8,0.0,,321.0,321.0,0,oracle,,6,0,1216,0.13199013157894737,0.0,381
0,9,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,10,0.0,,321.0,321.0,0,oracle,,2,0,1216,0.13199013157894737,0.0,381
0,11,0.0,,321.0,321.0,0,oracle,,1,0,1216,0.13199013157894737,0.0,381
0,12,0.0,,321.0,321.0,0,oracle,,4,0,1216,0.13199013157894737,0.0,381
0,0,0.0,,321.0,321.0,0,oracle,,1,0,1203,0.13341645885286782,0.0,382
0,1,0.0,,321.0,321.0,0,oracle,,1,0,1203,0.13341645885286782,0.0,382
0,2,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,3,0.0,,321.0,321.0,0,oracle,,1,0,1203,0.13341645885286782,0.0,382
0,4,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,5,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,6,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,7,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,8,0.0,,321.0,321.0,0,oracle,,2,0,1203,0.13341645885286782,0.0,382
0,9,0.0,,321.0,321.0,0,oracle,,1,0,1203,0.13341645885286782,0.0,382
0,10,0.0,,321.0,321.0,0,oracle,,3,0,1203,0.13341645885286782,0.0,382
0,11,0.0,,321.0,321.0,0,oracle,,2,0,1203,0.13341645885286782,0.0,382
0,12,0.0,,321.0,321.0,0,oracle,,2,0,1203,0.13341645885286782,0.0,382
0,13,0.0,,321.0,321.0,0,oracle,,1,0,1203,0.13341645885286782,0.0,382
0,14,0.0,,321.0,321.0,0,oracle,,2,0,1203,0.13341645885286782,0.0,382
0,0,0.0,,321.0,321.0,0,oracle,,6,0,1188,0.1351010101010101,0.0,383
0,1,0.0,,321.0,321.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,2,0.0,,321.0,321.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,3,0.0,,321.0,321.0,0,oracle,,2,0,1188,0.1351010101010101,0.0,383
0,4,0.0,,321.0,321.0,0,oracle,,2,0,1188,0.1351010101010101,0.0,383
1,5,0.29999999999999993,2,319.0,321.0,1,oracle,0.064333814,1,1,1188,0.1351010101010101,9600.0,383
0,6,0.0,,319.0,319.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,7,0.0,,319.0,319.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,8,0.0,,319.0,319.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,9,0.0,,319.0,319.0,0,oracle,,7,0,1188,0.1351010101010101,0.0,383
0,10,0.0,,319.0,319.0,0,oracle,,3,0,1188,0.1351010101010101,0.0,383
0,11,0.0,,319.0,319.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,12,0.0,,319.0,319.0,0,oracle,,2,0,1188,0.1351010101010101,0.0,383
0,13,0.29999999999999993,2,319.0,319.0,1,oracle,0.064333814,1,0,1188,0.1351010101010101,0.0,383
0,14,0.0,,319.0,319.0,0,oracle,,1,0,1188,0.1351010101010101,0.0,383
0,0,0.0,,319.0,319.0,0,oracle,,1,0,1173,0.13597612958226768,0.0,384
0,1,0.0,,319.0,319.0,0,oracle,,4,0,1173,0.13597612958226768,0.0,384
0,2,0.0,,319.0,319.0,0,oracle,,4,0,1173,0.13597612958226768,0.0,384
0,3,0.29999999999999993,2,319.0,319.0,1,oracle,0.064750538,2,0,1173,0.13597612958226768,0.0,384
0,4,0.0,,319.0,319.0,0,oracle,,1,0,1173,0.13597612958226768,0.0,384
0,5,0.0,,319.0,319.0,0,oracle,,2,0,1173,0.13597612958226768,0.0,384
0,6,0.0,,319.0,319.0,0,oracle,,5,0,1173,0.13597612958226768,0.0,384
0,7,0.0,,319.0,319.0,0,oracle,,3,0,1173,0.13597612958226768,0.0,384
0,0,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,1,0.29999999999999993,2,319.0,319.0,1,oracle,0.065195177,4,0,1165,0.1369098712446352,0.0,385
0,2,0.0,,319.0,319.0,0,oracle,,4,0,1165,0.1369098712446352,0.0,385
0,3,0.0,,319.0,319.0,0,oracle,,2,0,1165,0.1369098712446352,0.0,385
0,4,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,5,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,6,0.0,,319.0,319.0,0,oracle,,3,0,1165,0.1369098712446352,0.0,385
0,7,0.0,,319.0,319.0,0,oracle,,4,0,1165,0.1369098712446352,0.0,385
0,8,0.0,,319.0,319.0,0,oracle,,2,0,1165,0.1369098712446352,0.0,385
0,9,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,10,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,11,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,12,0.0,,319.0,319.0,0,oracle,,1,0,1165,0.1369098712446352,0.0,385
0,13,0.0,,319.0,319.0,0,oracle,,3,0,1165,0.1369098712446352,0.0,385
0,0,0.0,,319.0,319.0,0,oracle,,3,0,1151,0.13857515204170287,0.0,386
0,1,0.0,,319.0,319.0,0,oracle,,2,0,1151,0.13857515204170287,0.0,386
0,2,0.0,,319.0,319.0,0,oracle,,2,0,1151,0.13857515204170287,0.0,386
0,3,0.0,,319.0,319.0,0,oracle,,3,0,1151,0.13857515204170287,0.0,386
0,4,0.0,,319.0,319.0,0,oracle,,2,0,1151,0.13857515204170287,0.0,386
0,5,0.0,,319.0,319.0,0,oracle,,2,0,1151,0.13857515204170287,0.0,386
0,6,0.0,,319.0,319.0,0,oracle,,3,0,1151,0.13857515204170287,0.0,386
0,7,0.0,,319.0,319.0,0,oracle,,5,0,1151,0.13857515204170287,0.0,386
0,8,0.29999999999999993,2,319.0,319.0,1,oracle,0.065988168,1,0,1151,0.13857515204170287,0.0,386
0,0,0.0,,319.0,319.0,0,oracle,,3,0,1142,0.13966725043782838,0.0,387
0,1,0.0,,319.0,319.0,0,oracle,,3,0,1142,0.13966725043782838,0.0,387
0,2,0.0,,319.0,319.0,0,oracle,,1,0,1142,0.13966725043782838,0.0,387
0,3,0.0,,319.0,319.0,0,oracle,,1,0,1142,0.13966725043782838,0.0,387
0,4,0.0,,319.0,319.0,0,oracle,,3,0,1142,0.13966725043782838,0.0,387
0,5,0.0,,319.0,319.0,0,oracle,,2,0,1142,0.13966725043782838,0.0,387
0,6,0.0,,319.0,319.0,0,oracle,,3,0,1142,0.13966725043782838,0.0,387
0,7,0.0,,319.0,319.0,0,oracle,,2,0,1142,0.13966725043782838,0.0,387
1,8,0.29999999999999993,2,311.0,319.0,1,oracle,0.066508214,5,5,1142,0.13966725043782838,34800.0,387
0,9,0.0,,311.0,311.0,0,oracle,,3,0,1142,0.13966725043782838,0.0,387
0,10,0.0,,311.0,311.0,0,oracle,,6,0,1142,0.13966725043782838,0.0,387
0,11,0.0,,311.0,311.0,0,oracle,,1,0,1142,0.13966725043782838,0.0,387
0,12,0.0,,311.0,311.0,0,oracle,,1,0,1142,0.13966725043782838,0.0,387
0,13,0.0,,311.0,311.0,0,oracle,,2,0,1142,0.13966725043782838,0.0,387
0,14,0.0,,311.0,311.0,0,oracle,,4,0,1142,0.13966725043782838,0.0,387
0,0,0.0,,311.0,311.0,0,oracle,,1,0,1127,0.13797692990239574,0.0,388
0,1,0.0,,311.0,311.0,0,oracle,,2,0,1127,0.13797692990239574,0.0,388
0,2,0.0,,311.0,311.0,0,oracle,,2,0,1127,0.13797692990239574,0.0,388
0,3,0.0,,311.0,311.0,0,oracle,,2,0,1127,0.13797692990239574,0.0,388
0,4,0.0,,311.0,311.0,0,oracle,,1,0,1127,0.13797692990239574,0.0,388
0,5,0.29999999999999993,2,311.0,311.0,1,oracle,0.0657033,3,0,1127,0.13797692990239574,0.0,388
0,6,0.0,,311.0,311.0,0,oracle,,2,0,1127,0.13797692990239574,0.0,388
0,0,0.0,,311.0,311.0,0,oracle,,4,0,1120,0.13883928571428572,0.0,389
0,1,0.0,,311.0,311.0,0,oracle,,1,0,1120,0.13883928571428572,0.0,389
0,2,0.0,,311.0,311.0,0,oracle,,4,0,1120,0.13883928571428572,0.0,389
0,3,0.0,,311.0,311.0,0,oracle,,3,0,1120,0.13883928571428572,0.0,389
0,4,0.0,,311.0,311.0,0,oracle,,4,0,1120,0.13883928571428572,0.0,389
0,5,0.29999999999999993,2,311.0,311.0,1,oracle,0.066113946,4,0,1120,0.13883928571428572,0.0,389
0,6,0.0,,311.0,311.0,0,oracle,,2,0,1120,0.13883928571428572,0.0,389
0,7,0.0,,311.0,311.0,0,oracle,,1,0,1120,0.13883928571428572,0.0,389
0,8,0.0,,311.0,311.0,0,oracle,,3,0,1120,0.13883928571428572,0.0,389
0,9,0.0,,311.0,311.0,0,oracle,,1,0,1120,0.13883928571428572,0.0,389
0,10,0.0,,311.0,311.0,0,oracle,,1,0,1120,0.13883928571428572,0.0,389
0,0,0.0,,311.0,311.0,0,oracle,,1,0,1109,0.14021641118124437,0.0,390
0,1,0.0,,311.0,311.0,0,oracle,,1,0,1109,0.14021641118124437,0.0,390
0,2,0.0,,311.0,311.0,0,oracle,,3,0,1109,0.14021641118124437,0.0,390
0,3,0.0,,311.0,311.0,0,oracle,,5,0,1109,0.14021641118124437,0.0,390
0,4,0.0,,311.0,311.0,0,oracle,,2,0,1109,0.14021641118124437,0.0,390
0,5,0.0,,311.0,311.0,0,oracle,,1,0,1109,0.14021641118124437,0.0,390
0,6,0.0,,311.0,311.0,0,oracle,,1,0,1109,0.14021641118124437,0.0,390
0,7,0.0,,311.0,311.0,0,oracle,,3,0,1109,0.14021641118124437,0.0,390
0,8,0.0,,311.0,311.0,0,oracle,,4,0,1109,0.14021641118124437,0.0,390
0,9,0.0,,311.0,311.0,0,oracle,,2,0,1109,0.14021641118124437,0.0,390
0,10,0.0,,311.0,311.0,0,oracle,,1,0,1109,0.14021641118124437,0.0,390
0,0,0.0,,311.0,311.0,0,oracle,,1,0,1098,0.14162112932604737,0.0,391
0,1,0.0,,311.0,311.0,0,oracle,,3,0,1098,0.14162112932604737,0.0,391
0,2,0.0,,311.0,311.0,0,oracle,,1,0,1098,0.14162112932604737,0.0,391
0,3,0.29999999999999993,2,311.0,311.0,1,oracle,0.067438633,1,0,1098,0.14162112932604737,0.0,391
0,4,0.0,,311.0,311.0,0,oracle,,4,0,1098,0.14162112932604737,0.0,391
0,5,0.0,,311.0,311.0,0,oracle,,2,0,1098,0.14162112932604737,0.0,391
0,6,0.0,,311.0,311.0,0,oracle,,1,0,1098,0.14162112932604737,0.0,391
0,7,0.0,,311.0,311.0,0,oracle,,4,0,1098,0.14162112932604737,0.0,391
0,8,0.29999999999999993,2,311.0,311.0,1,oracle,0.067438633,3,0,1098,0.14162112932604737,0.0,391
0,9,0.0,,311.0,311.0,0,oracle,,2,0,1098,0.14162112932604737,0.0,391
0,0,0.0,,311.0,311.0,0,oracle,,2,0,1088,0.14292279411764705,0.0,392
0,1,0.0,,311.0,311.0,0,oracle,,1,0,1088,0.14292279411764705,0.0,392
0,2,0.0,,311.0,311.0,0,oracle,,9,0,1088,0.14292279411764705,0.0,392
0,3,0.0,,311.0,311.0,0,oracle,,2,0,1088,0.14292279411764705,0.0,392
0,4,0.0,,311.0,311.0,0,oracle,,3,0,1088,0.14292279411764705,0.0,392
0,5,0.0,,311.0,311.0,0,oracle,,1,0,1088,0.14292279411764705,0.0,392
0,0,0.0,,311.0,311.0,0,oracle,,2,0,1082,0.14371534195933455,0.0,393
0,1,0.0,,311.0,311.0,0,oracle,,1,0,1082,0.14371534195933455,0.0,393
0,2,0.0,,311.0,311.0,0,oracle,,2,0,1082,0.14371534195933455,0.0,393
0,3,0.29999999999999993,2,311.0,311.0,1,oracle,0.068435877,3,0,1082,0.14371534195933455,0.0,393
0,4,0.0,,311.0,311.0,0,oracle,,1,0,1082,0.14371534195933455,0.0,393
0,5,0.0,,311.0,311.0,0,oracle,,2,0,1082,0.14371534195933455,0.0,393
0,6,0.0,,311.0,311.0,0,oracle,,3,0,1082,0.14371534195933455,0.0,393
0,7,0.0,,311.0,311.0,0,oracle,,2,0,1082,0.14371534195933455,0.0,393
0,8,0.0,,311.0,311.0,0,oracle,,1,0,1082,0.14371534195933455,0.0,393
0,9,0.0,,311.0,311.0,0,oracle,,3,0,1082,0.14371534195933455,0.0,393
0,10,0.0,,311.0,311.0,0,oracle,,3,0,1082,0.14371534195933455,0.0,393
0,11,0.0,,311.0,311.0,0,oracle,,4,0,1082,0.14371534195933455,0.0,393
0,0,0.0,,311.0,311.0,0,oracle,,1,0,1070,0.1453271028037383,0.0,394
0,1,0.0,,311.0,311.0,0,oracle,,2,0,1070,0.1453271028037383,0.0,394
0,2,0.0,,311.0,311.0,0,oracle,,2,0,1070,0.1453271028037383,0.0,394
0,3,0.0,,311.0,311.0,0,oracle,,8,0,1070,0.1453271028037383,0.0,394
0,4,0.0,,311.0,311.0,0,oracle,,4,0,1070,0.1453271028037383,0.0,394
0,5,0.0,,311.0,311.0,0,oracle,,2,0,1070,0.1453271028037383,0.0,394
0,6,0.0,,311.0,311.0,0,oracle,,1,0,1070,0.1453271028037383,0.0,394
0,7,0.0,,311.0,311.0,0,oracle,,2,0,1070,0.1453271028037383,0.0,394
0,0,0.29999999999999993,2,311.0,311.0,1,oracle,0.069724688,1,0,1062,0.14642184557438795,0.0,395
0,1,0.0,,311.0,311.0,0,oracle,,2,0,1062,0.14642184557438795,0.0,395
0,2,0.0,,311.0,311.0,0,oracle,,1,0,1062,0.14642184557438795,0.0,395
0,3,0.0,,311.0,311.0,0,oracle,,3,0,1062,0.14642184557438795,0.0,395
0,4,0.0,,311.0,311.0,0,oracle,,2,0,1062,0.14642184557438795,0.0,395
0,5,0.29999999999999993,2,311.0,311.0,1,oracle,0.069724688,5,0,1062,0.14642184557438795,0.0,395
0,6,0.0,,311.0,311.0,0,oracle,,4,0,1062,0.14642184557438795,0.0,395
0,7,0.0,,311.0,311.0,0,oracle,,2,0,1062,0.14642184557438795,0.0,395
0,8,0.0,,311.0,311.0,0,oracle,,2,0,1062,0.14642184557438795,0.0,395
0,9,0.0,,311.0,311.0,0,oracle,,4,0,1062,0.14642184557438795,0.0,395
0,10,0.0,,311.0,311.0,0,oracle,,1,0,1062,0.14642184557438795,0.0,395
0,11,0.0,,311.0,311.0,0,oracle,,3,0,1062,0.14642184557438795,0.0,395
0,12,0.0,,311.0,311.0,0,oracle,,3,0,1062,0.14642184557438795,0.0,395
0,0,0.0,,311.0,311.0,0,oracle,,3,0,1049,0.14823641563393708,0.0,396
0,1,0.0,,311.0,311.0,0,oracle,,6,0,1049,0.14823641563393708,0.0,396
0,2,0.0,,311.0,311.0,0,oracle,,1,0,1049,0.14823641563393708,0.0,396
0,3,0.0,,311.0,311.0,0,oracle,,2,0,1049,0.14823641563393708,0.0,396
0,4,0.0,,311.0,311.0,0,oracle,,2,0,1049,0.14823641563393708,0.0,396
0,5,0.0,,311.0,311.0,0,oracle,,2,0,1049,0.14823641563393708,0.0,396
0,6,0.29999999999999993,2,311.0,311.0,1,oracle,0.070588769,3,0,1049,0.14823641563393708,0.0,396
0,7,0.0,,311.0,311.0,0,oracle,,1,0,1049,0.14823641563393708,0.0,396
0,8,0.0,,311.0,311.0,0,oracle,,2,0,1049,0.14823641563393708,0.0,396
0,9,0.0,,311.0,311.0,0,oracle,,1,0,1049,0.14823641563393708,0.0,396
0,0,0.0,,311.0,311.0,0,oracle,,1,0,1039,0.1496631376323388,0.0,397
0,1,0.29999999999999993,2,311.0,311.0,1,oracle,0.071268161,2,0,1039,0.1496631376323388,0.0,397
0,2,0.0,,311.0,311.0,0,oracle,,3,0,1039,0.1496631376323388,0.0,397
0,3,0.0,,311.0,311.0,0,oracle,,1,0,1039,0.1496631376323388,0.0,397
0,4,0.29999999999999993,2,311.0,311.0,1,oracle,0.071268161,1,0,1039,0.1496631376323388,0.0,397
0,5,0.0,,311.0,311.0,0,oracle,,3,0,1039,0.1496631376323388,0.0,397
0,6,0.29999999999999993,2,311.0,311.0,1,oracle,0.071268161,3,0,1039,0.1496631376323388,0.0,397
0,7,0.0,,311.0,311.0,0,oracle,,3,0,1039,0.1496631376323388,0.0,397
0,8,0.0,,311.0,311.0,0,oracle,,1,0,1039,0.1496631376323388,0.0,397
0,9,0.0,,311.0,311.0,0,oracle,,2,0,1039,0.1496631376323388,0.0,397
0,0,0.0,,311.0,311.0,0,oracle,,3,0,1029,0.1511175898931001,0.0,398
0,1,0.0,,311.0,311.0,0,oracle,,5,0,1029,0.1511175898931001,0.0,398
0,2,0.0,,311.0,311.0,0,oracle,,2,0,1029,0.1511175898931001,0.0,398
0,3,0.0,,311.0,311.0,0,oracle,,2,0,1029,0.1511175898931001,0.0,398
0,4,0.0,,311.0,311.0,0,oracle,,2,0,1029,0.1511175898931001,0.0,398
0,5,0.0,,311.0,311.0,0,oracle,,3,0,1029,0.1511175898931001,0.0,398
0,6,0.0,,311.0,311.0,0,oracle,,4,0,1029,0.1511175898931001,0.0,398
0,7,0.0,,311.0,311.0,0,oracle,,1,0,1029,0.1511175898931001,0.0,398
0,8,0.0,,311.0,311.0,0,oracle,,1,0,1029,0.1511175898931001,0.0,398
0,9,0.0,,311.0,311.0,0,oracle,,3,0,1029,0.1511175898931001,0.0,398
0,10,0.29999999999999993,2,311.0,311.0,1,oracle,0.071960757,3,0,1029,0.1511175898931001,0.0,398
0,11,0.0,,311.0,311.0,0,oracle,,1,0,1029,0.1511175898931001,0.0,398
0,0,0.29999999999999993,2,311.0,311.0,1,oracle,0.072809852,1,0,1017,0.1529006882989184,0.0,399
0,1,0.0,,311.0,311.0,0,oracle,,5,0,1017,0.1529006882989184,0.0,399
0,2,0.0,,311.0,311.0,0,oracle,,4,0,1017,0.1529006882989184,0.0,399
0,3,0.0,,311.0,311.0,0,oracle,,4,0,1017,0.1529006882989184,0.0,399
0,4,0.0,,311.0,311.0,0,oracle,,2,0,1017,0.1529006882989184,0.0,399
0,5,0.0,,311.0,311.0,0,oracle,,2,0,1017,0.1529006882989184,0.0,399
0,6,0.0,,311.0,311.0,0,oracle,,1,0,1017,0.1529006882989184,0.0,399
0,7,0.0,,311.0,311.0,0,oracle,,3,0,1017,0.1529006882989184,0.0,399
0,8,0.29999999999999993,2,311.0,311.0,1,oracle,0.072809852,2,0,1017,0.1529006882989184,0.0,399
0,9,0.0,,311.0,311.0,0,oracle,,2,0,1017,0.1529006882989184,0.0,399
0,10,0.0,,311.0,311.0,0,oracle,,4,0,1017,0.1529006882989184,0.0,399
0,11,0.0,,311.0,311.0,0,oracle,,1,0,1017,0.1529006882989184,0.0,399
0,12,0.0,,311.0,311.0,0,oracle,,4,0,1017,0.1529006882989184,0.0,399
0,13,0.0,,311.0,311.0,0,oracle,,6,0,1017,0.1529006882989184,0.0,399
0,14,0.0,,311.0,311.0,0,oracle,,4,0,1017,0.1529006882989184,0.0,399
0,15,0.0,,311.0,311.0,0,oracle,,1,0,1017,0.1529006882989184,0.0,399
0,16,0.0,,311.0,311.0,0,oracle,,3,0,1017,0.1529006882989184,0.0,399
0,0,0.0,,311.0,311.0,0,oracle,,2,0,1000,0.1555,0.0,400
0,1,0.0,,311.0,311.0,0,oracle,,2,0,1000,0.1555,0.0,400
0,2,0.0,,311.0,311.0,0,oracle,,1,0,1000,0.1555,0.0,400
0,3,0.0,,311.0,311.0,0,oracle,,2,0,1000,0.1555,0.0,400
0,4,0.29999999999999993,2,311.0,311.0,1,oracle,0.074047619,2,0,1000,0.1555,0.0,400
0,5,0.0,,311.0,311.0,0,oracle,,3,0,1000,0.1555,0.0,400
0,6,0.0,,311.0,311.0,0,oracle,,1,0,1000,0.1555,0.0,400
0,7,0.0,,311.0,311.0,0,oracle,,3,0,1000,0.1555,0.0,400
0,8,0.0,,311.0,311.0,0,oracle,,4,0,1000,0.1555,0.0,400
0,9,0.0,,311.0,311.0,0,oracle,,3,0,1000,0.1555,0.0,400
0,10,0.0,,311.0,311.0,0,oracle,,4,0,1000,0.1555,0.0,400
0,11,0.0,,311.0,311.0,0,oracle,,1,0,1000,0.1555,0.0,400
0,0,0.0,,311.0,311.0,0,oracle,,3,0,988,0.15738866396761134,0.0,401
0,1,0.0,,311.0,311.0,0,oracle,,2,0,988,0.15738866396761134,0.0,401
0,2,0.0,,311.0,311.0,0,oracle,,3,0,988,0.15738866396761134,0.0,401
0,3,0.0,,311.0,311.0,0,oracle,,4,0,988,0.15738866396761134,0.0,401
1,4,0.29999999999999993,2,307.0,311.0,1,oracle,0.074946983,3,3,988,0.15738866396761134,11400.0,401
1,5,0.29999999999999993,2,304.0,307.0,1,oracle,0.074946983,3,3,988,0.15738866396761134,9000.0,401
0,6,0.0,,304.0,304.0,0,oracle,,2,0,988,0.15738866396761134,0.0,401
0,7,0.0,,304.0,304.0,0,oracle,,2,0,988,0.15738866396761134,0.0,401
0,0,0.0,,304.0,304.0,0,oracle,,4,0,980,0.15510204081632653,0.0,402
0,1,0.0,,304.0,304.0,0,oracle,,2,0,980,0.15510204081632653,0.0,402
0,2,0.0,,304.0,304.0,0,oracle,,2,0,980,0.15510204081632653,0.0,402
0,3,0.0,,304.0,304.0,0,oracle,,2,0,980,0.15510204081632653,0.0,402
0,4,0.0,,304.0,304.0,0,oracle,,2,0,980,0.15510204081632653,0.0,402
0,5,0.0,,304.0,304.0,0,oracle,,1,0,980,0.15510204081632653,0.0,402
0,6,0.29999999999999993,2,304.0,304.0,1,oracle,0.073858115,2,0,980,0.15510204081632653,0.0,402
0,7,0.0,,304.0,304.0,0,oracle,,3,0,980,0.15510204081632653,0.0,402
0,0,0.0,,304.0,304.0,0,oracle,,3,0,972,0.15637860082304528,0.0,403
0,1,0.0,,304.0,304.0,0,oracle,,3,0,972,0.15637860082304528,0.0,403
