accepted,arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,offered_price_per_unit,pacing_budget,phase,price_level,product_id,quantity,revenue_inc,t,total_offered_price,total_revenue_inc
,4,15,12,0.5555555555555556,1,2,LOW,RECURRING,HIGH,11909.5,235.0,239.0,1,,5400.0,0.8690909090909091,agent,2,FEU,1,,136,11400.0,11400.0
,0,,,,0,,LOW,NEW,HIGH,23472.36,235.0,235.0,0,,0.0,0.8584474885844748,agent,,REEF,2,,137,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,13640.32,235.0,235.0,0,,0.0,0.8592321755027422,agent,,TEU,1,,138,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,13640.32,235.0,235.0,0,,0.0,0.8592321755027422,agent,,REEF,1,,138,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,13549.28,235.0,235.0,0,,0.0,0.8592321755027422,agent,,HC,2,,138,0.0,0.0
,2,15,12,0.5555555555555556,1,2,LOW,RECURRING,HIGH,7052.32,233.0,235.0,1,,5760.0,0.8592321755027422,agent,2,HC,1,,138,5760.0,5760.0
,3,15,12,0.5555555555555556,0,2,LOW,RECURRING,HIGH,11661.5,233.0,233.0,1,,3000.0,0.8592321755027422,agent,2,TEU,1,,138,13800.0,0.0
,3,15,12,0.5555555555555556,0,2,LOW,RECURRING,HIGH,11661.5,233.0,233.0,1,,5400.0,0.8592321755027422,agent,2,FEU,2,,138,13800.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,12057.95,233.0,233.0,0,,0.0,0.8550458715596331,agent,,TEU,1,,139,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,12057.95,233.0,233.0,0,,0.0,0.8550458715596331,agent,,FEU,2,,139,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,13615.37,233.0,233.0,0,,0.0,0.8550458715596331,agent,,TEU,3,,139,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,13615.37,233.0,233.0,0,,0.0,0.8550458715596331,agent,,FEU,1,,139,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12749.79,233.0,233.0,0,,0.0,0.8550458715596331,agent,,FEU,1,,139,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12749.79,233.0,233.0,0,,0.0,0.8550458715596331,agent,,HC,1,,139,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,9909.7,233.0,233.0,0,,0.0,0.8574057037718491,agent,,TEU,1,,140,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,9909.7,233.0,233.0,0,,0.0,0.8574057037718491,agent,,FEU,1,,140,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,2720.81,233.0,233.0,0,,0.0,0.8574057037718491,agent,,TEU,1,,140,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,5409.51,233.0,233.0,0,,0.0,0.8574057037718491,agent,,FEU,1,,140,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,6100.56,233.0,233.0,0,,0.0,0.8574057037718491,agent,,FEU,1,,140,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,5976.4,233.0,233.0,0,,0.0,0.8605724838411819,agent,,TEU,2,,141,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,25842.74,233.0,233.0,0,,0.0,0.8605724838411819,agent,,TEU,1,,141,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,25842.74,233.0,233.0,0,,0.0,0.8605724838411819,agent,,REEF,2,,141,0.0,0.0
,0,9,8,0.5294117647058824,1,2,HIGH,RECURRING,HIGH,26153.04,226.0,233.0,1,,3000.0,0.8621646623496763,agent,2,TEU,1,,142,23760.0,23760.0
,0,9,8,0.5294117647058824,1,2,HIGH,RECURRING,HIGH,26153.04,226.0,233.0,1,,5400.0,0.8621646623496763,agent,2,FEU,1,,142,23760.0,23760.0
,0,9,8,0.5294117647058824,1,2,HIGH,RECURRING,HIGH,26153.04,226.0,233.0,1,,5760.0,0.8621646623496763,agent,2,HC,1,,142,23760.0,23760.0
,0,9,8,0.5294117647058824,1,2,HIGH,RECURRING,HIGH,26153.04,226.0,233.0,1,,9600.0,0.8621646623496763,agent,2,REEF,1,,142,23760.0,23760.0
,1,,,,0,,LOW,RECURRING,HIGH,8335.04,226.0,226.0,0,,0.0,0.8621646623496763,agent,,TEU,1,,142,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,8335.04,226.0,226.0,0,,0.0,0.8621646623496763,agent,,FEU,1,,142,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12780.83,226.0,226.0,0,,0.0,0.8621646623496763,agent,,TEU,2,,142,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12780.83,226.0,226.0,0,,0.0,0.8621646623496763,agent,,FEU,1,,142,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,10055.18,226.0,226.0,0,,0.0,0.8621646623496763,agent,,TEU,1,,142,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,10055.18,226.0,226.0,0,,0.0,0.8621646623496763,agent,,HC,1,,142,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,14975.18,226.0,226.0,0,,0.0,0.8393686165273909,agent,,FEU,1,,143,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,14975.18,226.0,226.0,0,,0.0,0.8393686165273909,agent,,REEF,1,,143,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,9820.31,226.0,226.0,0,,0.0,0.8393686165273909,agent,,TEU,1,,143,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,9820.31,226.0,226.0,0,,0.0,0.8393686165273909,agent,,FEU,1,,143,0.0,0.0
,2,19,18,0.5135135135135135,0,2,LOW,NEW,HIGH,17289.1,226.0,226.0,1,,5400.0,0.8393686165273909,agent,2,FEU,2,,143,20400.0,0.0
,2,19,18,0.5135135135135135,0,2,LOW,NEW,HIGH,17289.1,226.0,226.0,1,,9600.0,0.8393686165273909,agent,2,REEF,1,,143,20400.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,20571.44,226.0,226.0,0,,0.0,0.8417132216014898,agent,,TEU,1,,144,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,20571.44,226.0,226.0,0,,0.0,0.8417132216014898,agent,,HC,1,,144,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,20571.44,226.0,226.0,0,,0.0,0.8417132216014898,agent,,REEF,1,,144,0.0,0.0
,1,9,8,0.5294117647058824,1,2,HIGH,RECURRING,HIGH,6251.45,224.0,226.0,1,,5400.0,0.8417132216014898,agent,2,FEU,1,,144,5400.0,5400.0
,2,,,,0,,LOW,NEW,HIGH,12939.41,224.0,224.0,0,,0.0,0.8417132216014898,agent,,TEU,1,,144,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12939.41,224.0,224.0,0,,0.0,0.8417132216014898,agent,,FEU,1,,144,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12939.41,224.0,224.0,0,,0.0,0.8417132216014898,agent,,HC,1,,144,0.0,0.0
,3,,,,0,,HIGH,NEW,HIGH,5730.2,224.0,224.0,0,,0.0,0.8417132216014898,agent,,TEU,2,,144,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,5804.91,224.0,224.0,0,,0.0,0.8373831775700935,agent,,FEU,1,,145,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,4911.14,224.0,224.0,0,,0.0,0.8381665107577175,agent,,FEU,1,,146,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,6485.04,224.0,224.0,0,,0.0,0.8381665107577175,agent,,TEU,2,,146,0.0,0.0
,2,19,18,0.5135135135135135,1,2,LOW,NEW,HIGH,9031.32,221.0,224.0,1,,3000.0,0.8381665107577175,agent,2,TEU,1,,146,8400.0,8400.0
,2,19,18,0.5135135135135135,1,2,LOW,NEW,HIGH,9031.32,221.0,224.0,1,,5400.0,0.8381665107577175,agent,2,FEU,1,,146,8400.0,8400.0
,3,,,,0,,LOW,RECURRING,HIGH,36587.71,221.0,221.0,0,,0.0,0.8381665107577175,agent,,TEU,3,,146,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,36587.71,221.0,221.0,0,,0.0,0.8381665107577175,agent,,FEU,1,,146,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,36587.71,221.0,221.0,0,,0.0,0.8381665107577175,agent,,HC,1,,146,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,36587.71,221.0,221.0,0,,0.0,0.8381665107577175,agent,,REEF,1,,146,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,32814.88,221.0,221.0,0,,0.0,0.8381665107577175,agent,,TEU,1,,146,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,32814.88,221.0,221.0,0,,0.0,0.8381665107577175,agent,,FEU,1,,146,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,32814.88,221.0,221.0,0,,0.0,0.8381665107577175,agent,,REEF,3,,146,0.0,0.0
,0,17,13,0.5666666666666667,1,2,LOW,RECURRING,HIGH,18922.15,216.0,221.0,1,,3000.0,0.8308270676691729,agent,2,TEU,1,,147,18000.0,18000.0
,0,17,13,0.5666666666666667,1,2,LOW,RECURRING,HIGH,18922.15,216.0,221.0,1,,5400.0,0.8308270676691729,agent,2,FEU,1,,147,18000.0,18000.0
,0,17,13,0.5666666666666667,1,2,LOW,RECURRING,HIGH,18922.15,216.0,221.0,1,,9600.0,0.8308270676691729,agent,2,REEF,1,,147,18000.0,18000.0
,1,,,,0,,HIGH,NEW,HIGH,37167.78,216.0,216.0,0,,0.0,0.8308270676691729,agent,,TEU,2,,147,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,37167.78,216.0,216.0,0,,0.0,0.8308270676691729,agent,,HC,1,,147,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,37167.78,216.0,216.0,0,,0.0,0.8308270676691729,agent,,REEF,2,,147,0.0,0.0
,2,16,7,0.6956521739130435,1,2,HIGH,NEW,HIGH,24072.16,208.0,216.0,1,,3000.0,0.8308270676691729,agent,2,TEU,4,,147,23160.0,23160.0
,2,16,7,0.6956521739130435,1,2,HIGH,NEW,HIGH,24072.16,208.0,216.0,1,,5400.0,0.8308270676691729,agent,2,FEU,1,,147,23160.0,23160.0
,2,16,7,0.6956521739130435,1,2,HIGH,NEW,HIGH,24072.16,208.0,216.0,1,,5760.0,0.8308270676691729,agent,2,HC,1,,147,23160.0,23160.0
,3,,,,0,,HIGH,NEW,HIGH,5907.96,208.0,208.0,0,,0.0,0.8308270676691729,agent,,TEU,2,,147,0.0,0.0
,0,19,19,0.5,1,2,LOW,NEW,HIGH,26481.85,201.0,208.0,1,,3000.0,0.7849056603773585,agent,2,TEU,1,,148,23760.0,23760.0
,0,19,19,0.5,1,2,LOW,NEW,HIGH,26481.85,201.0,208.0,1,,5400.0,0.7849056603773585,agent,2,FEU,1,,148,23760.0,23760.0
,0,19,19,0.5,1,2,LOW,NEW,HIGH,26481.85,201.0,208.0,1,,5760.0,0.7849056603773585,agent,2,HC,1,,148,23760.0,23760.0
,0,19,19,0.5,1,2,LOW,NEW,HIGH,26481.85,201.0,208.0,1,,9600.0,0.7849056603773585,agent,2,REEF,1,,148,23760.0,23760.0
,1,,,,0,,HIGH,RECURRING,HIGH,10490.32,201.0,201.0,0,,0.0,0.7849056603773585,agent,,TEU,2,,148,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,10490.32,201.0,201.0,0,,0.0,0.7849056603773585,agent,,FEU,1,,148,0.0,0.0
,2,11,8,0.5789473684210527,1,2,HIGH,RECURRING,HIGH,6104.69,199.0,201.0,1,,3000.0,0.7849056603773585,agent,2,TEU,2,,148,6000.0,6000.0
,0,,,,0,,LOW,NEW,HIGH,6648.02,199.0,199.0,0,,0.0,0.7530747398297067,agent,,FEU,1,,149,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,10828.72,199.0,199.0,0,,0.0,0.7530747398297067,agent,,FEU,2,,149,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,6434.33,199.0,199.0,0,,0.0,0.7530747398297067,agent,,TEU,2,,149,0.0,0.0
,3,19,19,0.5,0,2,LOW,NEW,HIGH,4696.07,199.0,199.0,1,,5400.0,0.7530747398297067,agent,2,FEU,1,,149,5400.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,7217.51,199.0,199.0,0,,0.0,0.7559354226020892,agent,,TEU,1,,150,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,7217.51,199.0,199.0,0,,0.0,0.7559354226020892,agent,,FEU,1,,150,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,19612.89,199.0,199.0,0,,0.0,0.7559354226020892,agent,,FEU,1,,150,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,19612.89,199.0,199.0,0,,0.0,0.7559354226020892,agent,,HC,3,,150,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,3702.31,199.0,199.0,0,,0.0,0.7559354226020892,agent,,TEU,1,,150,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,2977.75,199.0,199.0,0,,0.0,0.758095238095238,agent,,TEU,1,,151,0.0,0.0
,1,18,13,0.5806451612903226,0,2,LOW,RECURRING,HIGH,10427.69,199.0,199.0,1,,3000.0,0.758095238095238,agent,2,TEU,2,,151,11760.0,0.0
,1,18,13,0.5806451612903226,0,2,LOW,RECURRING,HIGH,10427.69,199.0,199.0,1,,5760.0,0.758095238095238,agent,2,HC,1,,151,11760.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,10362.62,199.0,199.0,0,,0.0,0.758095238095238,agent,,TEU,3,,151,0.0,0.0
,3,,,,0,,HIGH,NEW,HIGH,12280.9,199.0,199.0,0,,0.0,0.758095238095238,agent,,TEU,1,,151,0.0,0.0
,3,,,,0,,HIGH,NEW,HIGH,12280.9,199.0,199.0,0,,0.0,0.758095238095238,agent,,FEU,1,,151,0.0,0.0
,3,,,,0,,HIGH,NEW,HIGH,12280.9,199.0,199.0,0,,0.0,0.758095238095238,agent,,HC,1,,151,0.0,0.0
,4,17,7,0.7083333333333334,0,2,HIGH,NEW,HIGH,2648.41,199.0,199.0,1,,3000.0,0.758095238095238,agent,2,TEU,1,,151,3000.0,0.0
,5,,,,0,,LOW,NEW,HIGH,3508.46,199.0,199.0,0,,0.0,0.758095238095238,agent,,TEU,1,,151,0.0,0.0
,0,17,7,0.7083333333333334,0,2,HIGH,NEW,HIGH,5286.66,199.0,199.0,1,,5760.0,0.7624521072796935,agent,2,HC,1,,152,5760.0,0.0
,1,21,20,0.5121951219512195,0,2,LOW,NEW,HIGH,19172.04,199.0,199.0,1,,3000.0,0.7624521072796935,agent,2,TEU,3,,152,19800.0,0.0
,1,21,20,0.5121951219512195,0,2,LOW,NEW,HIGH,19172.04,199.0,199.0,1,,5400.0,0.7624521072796935,agent,2,FEU,2,,152,19800.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,5044.36,199.0,199.0,0,,0.0,0.7624521072796935,agent,,FEU,1,,152,0.0,0.0
,0,18,14,0.5625,1,2,LOW,RECURRING,HIGH,10073.4,196.0,199.0,1,,3000.0,0.7646493756003843,agent,2,TEU,1,,153,8760.0,8760.0
,0,18,14,0.5625,1,2,LOW,RECURRING,HIGH,10073.4,196.0,199.0,1,,5760.0,0.7646493756003843,agent,2,HC,1,,153,8760.0,8760.0
,1,18,14,0.5625,0,2,LOW,RECURRING,HIGH,36401.88,196.0,196.0,1,,3000.0,0.7646493756003843,agent,2,TEU,2,,153,36720.0,0.0
,1,18,14,0.5625,0,2,LOW,RECURRING,HIGH,36401.88,196.0,196.0,1,,5760.0,0.7646493756003843,agent,2,HC,2,,153,36720.0,0.0
,1,18,14,0.5625,0,2,LOW,RECURRING,HIGH,36401.88,196.0,196.0,1,,9600.0,0.7646493756003843,agent,2,REEF,2,,153,36720.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,5628.15,196.0,196.0,0,,0.0,0.7545717035611165,agent,,FEU,1,,154,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,18657.09,196.0,196.0,0,,0.0,0.7545717035611165,agent,,FEU,1,,154,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,18657.09,196.0,196.0,0,,0.0,0.7545717035611165,agent,,HC,2,,154,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,3154.95,196.0,196.0,0,,0.0,0.7545717035611165,agent,,TEU,1,,154,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,25257.74,196.0,196.0,0,,0.0,0.7545717035611165,agent,,FEU,2,,154,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,25257.74,196.0,196.0,0,,0.0,0.7545717035611165,agent,,REEF,1,,154,0.0,0.0
,4,,,,0,,LOW,NEW,HIGH,24291.27,196.0,196.0,0,,0.0,0.7545717035611165,agent,,FEU,2,,154,0.0,0.0
,4,,,,0,,LOW,NEW,HIGH,24291.27,196.0,196.0,0,,0.0,0.7545717035611165,agent,,REEF,1,,154,0.0,0.0
,5,,,,0,,HIGH,RECURRING,HIGH,11757.97,196.0,196.0,0,,0.0,0.7545717035611165,agent,,REEF,1,,154,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,14188.01,196.0,196.0,0,,0.0,0.7589545014520813,agent,,TEU,1,,155,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,14188.01,196.0,196.0,0,,0.0,0.7589545014520813,agent,,FEU,2,,155,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,11678.27,196.0,196.0,0,,0.0,0.7589545014520813,agent,,FEU,2,,155,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,20392.23,196.0,196.0,0,,0.0,0.7589545014520813,agent,,TEU,2,,155,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,20392.23,196.0,196.0,0,,0.0,0.7589545014520813,agent,,FEU,1,,155,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,20392.23,196.0,196.0,0,,0.0,0.7589545014520813,agent,,HC,1,,155,0.0,0.0
,0,21,21,0.5,1,2,LOW,NEW,HIGH,5968.21,194.0,196.0,1,,5400.0,0.7611650485436893,agent,2,FEU,1,,156,5400.0,5400.0
,1,,,,0,,HIGH,NEW,HIGH,15859.16,194.0,194.0,0,,0.0,0.7611650485436893,agent,,TEU,1,,156,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,15859.16,194.0,194.0,0,,0.0,0.7611650485436893,agent,,FEU,2,,156,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,10044.04,194.0,194.0,0,,0.0,0.7611650485436893,agent,,TEU,1,,156,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,10044.04,194.0,194.0,0,,0.0,0.7611650485436893,agent,,HC,1,,156,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,11160.02,194.0,194.0,0,,0.0,0.7555988315481986,agent,,FEU,2,,157,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,20407.78,194.0,194.0,0,,0.0,0.7555988315481986,agent,,TEU,2,,157,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,20407.78,194.0,194.0,0,,0.0,0.7555988315481986,agent,,FEU,1,,157,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,20407.78,194.0,194.0,0,,0.0,0.7555988315481986,agent,,REEF,1,,157,0.0,0.0
,2,19,15,0.5588235294117647,1,2,LOW,RECURRING,HIGH,32078.52,185.0,194.0,1,,3000.0,0.7555988315481986,agent,2,TEU,1,,157,25680.0,25680.0
,2,19,15,0.5588235294117647,1,2,LOW,RECURRING,HIGH,32078.52,185.0,194.0,1,,5400.0,0.7555988315481986,agent,2,FEU,1,,157,25680.0,25680.0
,2,19,15,0.5588235294117647,1,2,LOW,RECURRING,HIGH,32078.52,185.0,194.0,1,,5760.0,0.7555988315481986,agent,2,HC,3,,157,25680.0,25680.0
,3,12,8,0.6,1,2,HIGH,RECURRING,HIGH,13439.8,181.0,185.0,1,,5400.0,0.7555988315481986,agent,2,FEU,1,,157,11160.0,11160.0
,3,12,8,0.6,1,2,HIGH,RECURRING,HIGH,13439.8,181.0,185.0,1,,5760.0,0.7555988315481986,agent,2,HC,1,,157,11160.0,11160.0
,4,,,,0,,HIGH,RECURRING,HIGH,12970.75,181.0,181.0,0,,0.0,0.7555988315481986,agent,,FEU,1,,157,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,12970.75,181.0,181.0,0,,0.0,0.7555988315481986,agent,,REEF,1,,157,0.0,0.0
,5,,,,0,,LOW,RECURRING,HIGH,6805.63,181.0,181.0,0,,0.0,0.7555988315481986,agent,,HC,1,,157,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,9581.54,181.0,181.0,0,,0.0,0.7091087169441724,agent,,TEU,3,,158,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,9257.82,181.0,181.0,0,,0.0,0.7091087169441724,agent,,TEU,3,,158,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,2571.99,181.0,181.0,0,,0.0,0.7091087169441724,agent,,TEU,1,,158,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,8839.6,181.0,181.0,0,,0.0,0.7111984282907662,agent,,TEU,1,,159,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,8839.6,181.0,181.0,0,,0.0,0.7111984282907662,agent,,FEU,1,,159,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,5017.95,181.0,181.0,0,,0.0,0.711897738446411,agent,,TEU,2,,160,0.0,0.0
,1,19,15,0.5588235294117647,1,2,LOW,RECURRING,HIGH,16066.82,176.0,181.0,1,,3000.0,0.711897738446411,agent,2,TEU,1,,160,13800.0,13800.0
,1,19,15,0.5588235294117647,1,2,LOW,RECURRING,HIGH,16066.82,176.0,181.0,1,,5400.0,0.711897738446411,agent,2,FEU,2,,160,13800.0,13800.0
,2,,,,0,,LOW,RECURRING,HIGH,17130.62,176.0,176.0,0,,0.0,0.711897738446411,agent,,TEU,3,,160,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,17130.62,176.0,176.0,0,,0.0,0.711897738446411,agent,,HC,1,,160,0.0,0.0
,3,17,9,0.6538461538461539,0,2,HIGH,NEW,HIGH,17008.34,176.0,176.0,1,,3000.0,0.711897738446411,agent,2,TEU,2,,160,17520.0,0.0
,3,17,9,0.6538461538461539,0,2,HIGH,NEW,HIGH,17008.34,176.0,176.0,1,,5760.0,0.711897738446411,agent,2,HC,2,,160,17520.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,13111.73,176.0,176.0,0,,0.0,0.711897738446411,agent,,TEU,1,,160,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,13111.73,176.0,176.0,0,,0.0,0.711897738446411,agent,,FEU,2,,160,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,4794.92,176.0,176.0,0,,0.0,0.6956521739130435,agent,,FEU,1,,161,0.0,0.0
,1,20,15,0.5714285714285714,0,2,LOW,RECURRING,HIGH,7309.47,176.0,176.0,1,,3000.0,0.6956521739130435,agent,2,TEU,1,,161,8400.0,0.0
,1,20,15,0.5714285714285714,0,2,LOW,RECURRING,HIGH,7309.47,176.0,176.0,1,,5400.0,0.6956521739130435,agent,2,FEU,1,,161,8400.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12643.82,176.0,176.0,0,,0.0,0.6956521739130435,agent,,TEU,2,,161,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,12643.82,176.0,176.0,0,,0.0,0.6956521739130435,agent,,FEU,1,,161,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,13983.59,176.0,176.0,0,,0.0,0.6956521739130435,agent,,TEU,1,,161,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,13983.59,176.0,176.0,0,,0.0,0.6956521739130435,agent,,FEU,2,,161,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,3053.21,176.0,176.0,0,,0.0,0.6984126984126984,agent,,TEU,1,,162,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,10987.93,176.0,176.0,0,,0.0,0.6984126984126984,agent,,TEU,2,,162,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,10987.93,176.0,176.0,0,,0.0,0.6984126984126984,agent,,HC,1,,162,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,17839.82,176.0,176.0,0,,0.0,0.6984126984126984,agent,,TEU,1,,162,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,17839.82,176.0,176.0,0,,0.0,0.6984126984126984,agent,,FEU,1,,162,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,17839.82,176.0,176.0,0,,0.0,0.6984126984126984,agent,,REEF,1,,162,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,8504.19,176.0,176.0,0,,0.0,0.6984126984126984,agent,,TEU,1,,162,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,8504.19,176.0,176.0,0,,0.0,0.6984126984126984,agent,,HC,1,,162,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,2575.28,176.0,176.0,0,,0.0,0.701195219123506,agent,,TEU,1,,163,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,5305.11,176.0,176.0,0,,0.0,0.701195219123506,agent,,FEU,1,,163,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12759.27,176.0,176.0,0,,0.0,0.701195219123506,agent,,FEU,1,,163,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12759.27,176.0,176.0,0,,0.0,0.701195219123506,agent,,HC,1,,163,0.0,0.0
,3,22,21,0.5116279069767442,0,2,LOW,NEW,HIGH,20863.98,176.0,176.0,1,,3000.0,0.701195219123506,agent,2,TEU,2,,163,22200.0,0.0
,3,22,21,0.5116279069767442,0,2,LOW,NEW,HIGH,20863.98,176.0,176.0,1,,5400.0,0.701195219123506,agent,2,FEU,3,,163,22200.0,0.0
,4,,,,0,,LOW,RECURRING,HIGH,14151.87,176.0,176.0,0,,0.0,0.701195219123506,agent,,HC,2,,163,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,17209.94,176.0,176.0,0,,0.0,0.7047047047047047,agent,,TEU,1,,164,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,17209.94,176.0,176.0,0,,0.0,0.7047047047047047,agent,,FEU,2,,164,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25245.35,176.0,176.0,0,,0.0,0.7047047047047047,agent,,TEU,4,,164,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25245.35,176.0,176.0,0,,0.0,0.7047047047047047,agent,,FEU,1,,164,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25245.35,176.0,176.0,0,,0.0,0.7047047047047047,agent,,HC,2,,164,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12579.91,176.0,176.0,0,,0.0,0.7047047047047047,agent,,TEU,1,,164,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12579.91,176.0,176.0,0,,0.0,0.7047047047047047,agent,,FEU,1,,164,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12579.91,176.0,176.0,0,,0.0,0.7047047047047047,agent,,HC,1,,164,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,16808.0,176.0,176.0,0,,0.0,0.7047047047047047,agent,,TEU,3,,164,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,16808.0,176.0,176.0,0,,0.0,0.7047047047047047,agent,,FEU,1,,164,0.0,0.0
